query_species	reference_species	unigene	group	gene	transcript	product	score	identity	query_coverage	aligned_nt	query_start	query_end	target_start	target_end	target_length	runner_up_score	unique_group	count	fpkm	tpm_submitted	tpm_length	length
AL	AL	AL|c71617_g1	OG0005756	LOC122720852	XM_043947887.1	amyloid beta A4 precursor protein-binding family B member 1-interacting protein-like, transcript variant X4	300	1.0	0.8522727272727273	300	52	352	6595	6895	6895	0	True	21.0	3.47	3.624672836716386	1.5882595637625825	352
AL	AL	AL|c71647_g1	OG0000003	LOC122720549	XM_043947331.1	odorant receptor 82a-like	775	1.0	0.9359903381642513	775	0	775	0	775	2005	0	True	17.0	0.46	0.48050418008344015	0.5465922032180409	828
AL	AL	AL|c7167_g1	OG0002169	LOC122720935	XM_043948055.1	insulin-like growth factor 2 mRNA-binding protein 1	414	1.0	0.9282511210762332	414	32	446	0	414	3239	0	True	10.0	0.83	0.8669966727592507	0.5969115593043232	446
AL	AL	AL|c7186_g1	OG0007448	LOC122715644	XM_043937985.1	tetraspanin-13, transcript variant X2	267	0.9965156794425087	0.9140127388535032	287	24	311	1092	1379	1379	0	True	60.0	15.79	16.493828268516346	5.087055199676334	314
AL	AL	AL|c71894_g1	OG0001095	LOC122711686	XM_043930694.1	centromere-associated protein E-like	539	1.0	0.98	539	0	539	8946	9485	9485	0	True	20.0	1.06	1.1072487628009708	0.968082019817193	550
AL	AL	AL|c71917_g1	OG0002799	LOC122711617	XM_043930580.1	prostaglandin E2 receptor EP3 subtype, transcript variant X2	406	1.0	1.0	406	0	406	2256	2662	2700	0	True	10.0	1.05	1.0968030197556786	0.6557205799254386	406
AL	AL	AL|c71919_g1	OG0006062	LOC122715125	XM_043937047.1	uncharacterized protein PF11_0213-like	468	1.0	0.8571428571428571	468	0	468	2319	2787	2820	0	True	6.0	0.32	0.33426377744934965	0.29255225873596497	546
AL	AL	AL|c71929_g1	OG0001153	LOC122716049	XM_043938753.1	RNA-binding protein Musashi homolog 2, transcript variant X7	269	1.0	1.0	269	0	269	932	1201	1581	0	True	1.0	0.6	0.6267445827175306	0.09896749273224092	269
AL	AL	AL|c71935_g1	OG0004093	LOC122716035	XM_043938721.1	putative leucine-rich repeat-containing protein DDB_G0290503, transcript variant X1	380	1.0	0.9844559585492227	380	0	380	0	380	3612	0	True	35.0	4.27	4.460332280339759	2.413935088274737	386
AL	AL	AL|c71937_g1	OG0007948	LOC122715252	XM_043937295.1	probable ubiquitin carboxyl-terminal hydrolase FAF-X, transcript variant X7	282	1.0	0.9591836734693877	282	0	282	15200	15482	15482	0	True	12.0	4.36	4.554343967747389	1.0866226753050126	294
AL	AL	AL|c72004_g1	OG0002651	LOC122714046	XM_043935036.1	protein bric-a-brac 2-like, transcript variant X2	258	1.0	1.0	258	0	258	4554	4812	8902	0	True	17.0	13.47	14.070415882008563	1.7541796289323173	258
AL	AL	AL|c72015_g1	OG0006495	LOC122713366	XM_043933737.1	solute carrier organic anion transporter family member 74D, transcript variant X1	339	0.9973821989528796	0.9478908188585607	382	21	403	936	1317	6942	0	True	44.0	4.74	4.951282203468493	2.906648248086362	403
AL	AL	AL|c72034_g1	OG0004029	LOC122712310	XM_043931850.1	zinc finger protein 808-like	234	1.0	0.896551724137931	234	0	234	7454	7688	7688	0	True	6.0	4.4	4.596126939928559	0.6120058745970761	261
AL	AL	AL|c72039_g1	OG0005797	LOC122716332	XM_043939321.1	uncharacterized LOC122716332	220	1.0	1.0	220	0	220	524	744	4158	0	True	3.0	8.12	8.481943352777247	0.36303075743144736	220
AL	AL	AL|c72047_g1	OG0000474	LOC122712954	XM_043933026.1	dynein beta chain, ciliary	240	1.0	1.0	240	0	240	11521	11761	13488	0	True	0.0	0.0	0.0	0.0	240
AL	AL	AL|c72083_g1	OG0009359	LOC122721032	XM_043948228.1	uncharacterized LOC122721032, transcript variant X8	473	0.9979716024340771	1.0	493	0	493	4695	5188	8176	0	True	118.0	7.79	8.137233832282606	6.372061164922498	493
AL	AL	AL|c72111_g1	OG0009231	LOC122714191	XM_043935330.1	AT-rich interactive domain-containing protein 1B-like	225	1.0	1.0	225	0	225	2218	2443	2808	0	True	1.0	2.23	2.3294006991001557	0.11832113575543472	225
AL	AL	AL|c7218_g1	OG0004520	LOC122713132	XM_043933304.1	uncharacterized LOC122713132, transcript variant X2	225	1.0	0.9453781512605042	225	13	238	8388	8613	9508	0	True	2.0	2.84	2.966591024862978	0.223716433151032	238
AL	AL	AL|c721_g1	OG0002843	LOC122714666	XM_043936210.1	uncharacterized LOC122714666, transcript variant X6	647	1.0	1.0	647	0	647	3976	4623	10285	0	True	65.0	2.58	2.695001705685382	2.674569722447037	647
AL	AL	AL|c72201_g1	OG0001787	LOC122713182	XM_043933391.1	dopamine D2-like receptor	586	1.0	1.0	586	0	586	426	1012	2261	0	True	13.0	0.61	0.6371903257628228	0.5905961127724344	586
AL	AL	AL|c72214_g1	OG0007352	LOC122720763	XM_043947716.1	protein tipE-like, transcript variant X3	215	1.0	0.9862385321100917	215	0	215	647	862	2274	0	True	0.0	0.0	0.0	0.0	218
AL	AL	AL|c72227_g1	OG0006403	LOC122718181	XM_043943005.1	nuclear factor 1 X-type, transcript variant X7	263	1.0	1.0	263	0	263	6653	6916	11446	0	True	52.0	36.28	37.897155768320026	5.2637159252417725	263
AL	AL	AL|c7234_g1	OG0006118	LOC122713555	XM_043934124.1	ragulator complex protein LAMTOR2	687	1.0	0.9051383399209486	687	49	736	0	687	687	0	True	1512.0	48.01	50.15001236044774	53.03405847694189	759
AL	AL	AL|c72443_g1	OG0008820	LOC122718847	XM_043944222.1	protein mab-21-like	324	1.0	1.0	324	0	324	1796	2120	2412	0	True	8.0	1.83	1.9115709772884686	0.6573396430857484	324
AL	AL	AL|c72469_g1	OG0009517	LOC122716394	XM_043939416.1	uncharacterized LOC122716394	438	1.0	0.9419354838709677	438	18	456	0	438	438	0	True	7.0	0.53	0.5536243814004854	0.40076513723614987	465
AL	AL	AL|c72472_g1	OG0000343	LOC122714295	XM_043935520.1	cilia- and flagella-associated protein 251-like	254	1.0	1.0	254	0	254	209	463	3160	0	True	1.0	0.88	0.9192253879857116	0.10481202970461737	254
AL	AL	AL|c72484_g1	OG0004546	LOC122711276	XM_043929870.1	uncharacterized LOC122711276	203	1.0	1.0	203	0	203	475	678	680	0	True	2.0	11.5	12.012604502086004	0.2622882319701755	203
AL	AL	AL|c72527_g1	OG0003100	LOC122717516	XM_043941667.1	facilitated trehalose transporter Tret1-like	527	1.0	0.9652014652014652	527	19	546	953	1480	1480	0	True	20.0	1.07	1.117694505846263	0.9751741957865498	546
AL	AL	AL|c72538_g1	OG0000932	LOC122719665	XM_043945669.1	enolase-like	469	1.0	1.0	469	0	469	1187	1656	1706	0	True	11.0	0.81	0.8461051866686664	0.6244025820782536	469
AL	AL	AL|c7256_g1	OG0000143	LOC122711223	XM_043929792.1	dynein axonemal assembly factor 1 homolog	539	0.998211091234347	1.0	559	0	559	3075	3634	3979	0	True	10.0	0.71	0.7416477562157445	0.47624786305854755	559
AL	AL	AL|c72580_g1	OG0004086	LOC122720957	XM_043948100.1	myb-like protein Q	217	1.0	1.0	217	0	217	627	844	3354	0	True	0.0	0.0	0.0	0.0	217
AL	AL	AL|c72594_g1	OG0000143	LOC122711223	XM_043929792.1	dynein axonemal assembly factor 1 homolog	326	1.0	1.0	326	0	326	1300	1626	3979	0	True	3.0	0.67	0.6998647840345759	0.24499008170220382	326
AL	AL	AL|c72656_g1	OG0001510	LOC122713619	XM_043934225.1	SWI/SNF chromatin-remodeling complex subunit SNF5-like	235	1.0	0.94	235	0	235	853	1088	1088	0	True	1.0	0.99	1.0341285614839255	0.10648902217989124	250
AL	AL	AL|c72657_g1	OG0008938	LOC122710440	XM_043928296.1	sperm mitochondrial-associated cysteine-rich protein-like	421	0.9977324263038548	0.8945233265720081	441	52	493	28	469	469	0	True	6.0	0.4	0.41782972181168715	0.32400311008080496	493
AL	AL	AL|c72681_g1	OG0002492	LOC122719076	XM_043944614.1	loricrin-like	248	1.0	1.0	248	0	248	307	555	1116	0	True	1.0	1.04	1.0863572767103866	0.10734780461682585	248
AL	AL	AL|c72745_g1	OG0001194	LOC122716245	XM_043939140.1	uncharacterized LOC122716245	272	1.0	1.0	272	0	272	72	344	2018	0	True	1.0	0.56	0.584961610536362	0.09787593950357651	272
AL	AL	AL|c72772_g1	OG0005096	LOC122717267	XM_043941182.1	basement membrane-specific heparan sulfate proteoglycan core protein-like, transcript variant X19	240	0.9961538461538462	1.0	260	0	260	1171	1431	13306	0	True	0.0	0.0	0.0	0.0	260
AL	AL	AL|c72832_g1	OG0007002	LOC122711936	XM_043931132.1	radial spoke head protein 3 homolog	374	1.0	0.9816272965879265	374	0	374	1172	1546	1816	0	True	4.0	0.51	0.5327328953099011	0.2794987458789796	381
AL	AL	AL|c72842_g1	OG0005165	LOC122710446	XM_043928310.1	protein split ends-like	591	1.0	0.9983108108108109	591	0	591	7520	8111	16672	0	True	594.0	27.46	28.684010402372323	26.712195597489607	592
AL	AL	AL|c7287_g1	OG0008711	LOC122711934	XR_006346231.1	uncharacterized LOC122711934, transcript variant X2	1497	1.0	0.995345744680851	1497	7	1504	43	1540	3382	0	True	127.0	1.56	1.6295359150655797	2.248022908385337	1504
AL	AL	AL|c72889_g1	OG0008718	LOC122715994	XM_043938662.1	laminin subunit alpha-1, transcript variant X1	167	0.959349593495935	0.9915966386554622	246	2	238	34	280	10827	0	True	2.0	2.84	2.966591024862978	0.223716433151032	238
AL	AL	AL|c72936_g1	OG0005731	LOC122720785	XM_043947759.1	lateral signaling target protein 2 homolog	644	0.9984939759036144	0.991044776119403	664	0	664	1246	1910	1910	0	True	17.0	0.64	0.6685275548986993	0.6754900660664743	670
AL	AL	AL|c72943_g1	OG0006531	LOC122713897	XM_043934723.1	uncharacterized LOC122713897	630	0.9956521739130435	0.8823529411764706	690	92	782	577	1267	1267	0	True	11.0	0.32	0.33426377744934965	0.3744818554919449	782
AL	AL	AL|c72952_g1	OG0006730	LOC122717725	XM_043942121.1	protein shank, transcript variant X7	339	1.0	1.0	339	0	339	6022	6361	7125	0	True	158.0	30.09	31.431240823284163	12.408012908866384	339
AL	AL	AL|c72966_g1	OG0009747	LOC122711288	XM_043929888.1	hepatic triacylglycerol lipase-like	437	0.9899193548387096	0.9177570093457944	496	13	504	0	496	2887	0	True	6.0	0.34	0.35515526353993404	0.29856735190623707	535
AL	AL	AL|c7296_g1	OG0000467	LOC122713934	XM_043934774.1	dynein axonemal heavy chain 2	280	1.0	1.0	280	0	280	9430	9710	13416	0	True	1.0	0.47	0.49094992312873237	0.0950794840891886	280
AL	AL	AL|c72984_g1	OG0000602	LOC122719704	XM_043945754.1	neurotrimin-like, transcript variant X4	419	0.9956427015250545	0.9870967741935484	459	0	459	1506	1965	2440	0	True	9.0	0.68	0.7103105270798681	0.5152694621607642	465
AL	AL	AL|c73015_g1	OG0000352	LOC122711462	XM_043930262.1	brain tumor protein-like	270	1.0	1.0	270	0	270	341	611	3723	0	True	0.0	0.0	0.0	0.0	270
AL	AL	AL|c73045_g1	OG0009283	LOC122721025	XM_043948206.1	protein eyes shut	329	1.0	1.0	329	0	329	825	1154	3702	0	True	4.0	0.86	0.8983339018951273	0.323674839452557	329
AL	AL	AL|c73101_g1	OG0001095	LOC122711686	XM_043930694.1	centromere-associated protein E-like	749	0.9986996098829649	1.0	769	0	769	8192	8961	9485	0	True	10.0	0.3	0.3133722913587653	0.3461931800386581	769
AL	AL	AL|c73105_g1	OG0003452	LOC122716988	XM_043940602.1	glutamic acid-rich protein-like	291	1.0	1.0	291	0	291	396	687	759	0	True	1.0	0.38	0.39693823572110276	0.09148541424389282	291
AL	AL	AL|c7314_g1	UNGROUPED:LOC122713981	LOC122713981	XM_043934885.1	probable tRNA (guanine(26)-N(2))-dimethyltransferase	1685	1.0	0.869453044375645	1685	253	1938	23	1708	1708	0	True	971.0	8.85	9.244482595083577	13.338601720417234	1938
AL	AL	AL|c7321_g1	OG0004083	LOC122720944	XM_043948077.1	prisilkin-39-like	782	1.0	0.8717948717948718	782	0	782	858	1640	1640	0	True	24.0	0.58	0.6058530966269463	0.7123011517049581	897
AL	AL	AL|c73238_g1	OG0003634	LOC122715126	XM_043937048.1	probable helicase with zinc finger domain	416	1.0	1.0	416	0	416	3373	3789	3813	0	True	74.0	7.31	7.635838166108582	4.735689688288432	416
AL	AL	AL|c73324_g1	OG0000954	LOC122713199	XM_043933433.1	insulin-like peptide receptor, transcript variant X6	218	0.9786476868327402	1.0	281	0	275	5537	5818	6722	0	True	3.0	1.58	1.6504274011561642	0.29042460594515795	275
AL	AL	AL|c73384_g1	OG0006608	LOC122721013	XM_043948188.1	high affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A, transcript variant X2	423	1.0	1.0	423	0	423	156	579	5542	0	True	3.0	0.28	0.292480805268181	0.18881032301399156	423
AL	AL	AL|c73410_g1	OG0001020	LOC122710485	XM_043928359.1	octopamine receptor beta-1R-like	236	1.0	1.0	236	0	236	749	985	2687	0	True	2.0	3.03	3.16506014272353	0.22561233512688822	236
AL	AL	AL|c7348_g1	OG0007069	LOC122715986	XM_043938642.1	uncharacterized LOC122715986, transcript variant X2	225	0.9807162534435262	1.0	363	0	363	9	367	8030	0	True	9.0	1.34	1.3997295680691517	0.6600559226026317	363
AL	AL	AL|c73490_g1	OG0002986	LOC122711417	XM_043930182.1	squamous cell carcinoma antigen recognized by T-cells 3-like	282	1.0	0.9527027027027027	282	14	296	0	282	2864	0	True	30.0	10.52	10.98892168364737	2.6982015755040014	296
AL	AL	AL|c73491_g1	OG0008554	LOC122710368	XM_043928184.1	protein Smaug homolog 1	467	1.0	1.0	467	0	467	3592	4059	8232	0	True	132.0	9.81	10.247273927431626	7.524920196865978	467
AL	AL	AL|c73529_g1	OG0001803	LOC122717141	XM_043940919.1	uncharacterized LOC122717141, transcript variant X4	360	1.0	1.0	360	0	360	3658	4018	4140	0	True	22.0	3.36	3.5097696632181714	1.6269156166372272	360
AL	AL	AL|c73598_g1	OG0006184	LOC122716639	XM_043939914.1	mediator of RNA polymerase II transcription subunit 27	1007	1.0	0.8696027633851469	1007	0	1007	81	1088	1088	0	True	281.0	4.79	5.0035109186949525	6.460150093382866	1158
AL	AL	AL|c73669_g1	OG0001083	LOC122717774	XM_043942167.1	band 7 protein AGAP004871-like	336	1.0	0.9710982658959537	336	10	346	575	911	1626	0	True	3.0	0.53	0.5536243814004854	0.23082880530323244	346
AL	AL	AL|c736_g1	OG0008165	LOC122713752	XM_043934494.1	39S ribosomal protein L18, mitochondrial	687	1.0	0.8751592356687898	687	27	714	0	687	687	0	True	1276.0	37.23	38.88950135762278	43.273882898580005	785
AL	AL	AL|c73702_g1	OG0000467	LOC122713934	XM_043934774.1	dynein axonemal heavy chain 2	352	1.0	1.0	352	0	352	7963	8315	13416	0	True	3.0	0.5	0.5222871522646089	0.22689422339465462	352
AL	AL	AL|c73759_g1	OG0000108	LOC122710741	XM_043928783.1	sentrin-specific protease 7-like	342	1.0	0.9799426934097422	342	0	342	1168	1510	3585	0	True	2.0	0.34	0.35515526353993404	0.15256306902563213	349
AL	AL	AL|c73892_g1	OG0003347	LOC122720035	XM_043946439.1	uncharacterized LOC122720035	589	0.99079754601227	1.0	652	0	646	1706	2358	7408	0	True	15.0	0.6	0.6267445827175306	0.6181638284436412	646
AL	AL	AL|c73951_g1	OG0002511	LOC122710592	XM_043928528.1	uncharacterized LOC122710592	253	1.0	1.0	253	0	253	1291	1544	4102	0	True	1.0	0.91	0.9505626171215882	0.10522630650186882	253
AL	AL	AL|c73967_g1	OG0005746	LOC122720710	XM_043947593.1	ras GTPase-activating-like protein IQGAP1	971	1.0	1.0	971	0	971	626	1597	5062	0	True	16.0	0.34	0.35515526353993404	0.4386777432745262	971
AL	AL	AL|c74054_g1	OG0008466	LOC122714878	XM_043936623.1	lutropin-choriogonadotropic hormone receptor, transcript variant X5	353	1.0	1.0	353	0	353	3323	3676	3722	0	True	21.0	3.44	3.593335607580509	1.583760244885068	353
AL	AL	AL|c74088_g1	OG0008151	LOC122714486	XM_043935851.1	muscarinic acetylcholine receptor gar-2	427	1.0	1.0	427	0	427	2031	2458	2763	0	True	7.0	0.65	0.6789732979439915	0.4364304187700461	427
AL	AL	AL|c7416_g1	OG0002013	LOC122712399	XM_043932045.1	zinc finger protein 395	241	1.0	1.0	241	0	241	7044	7285	7326	0	True	27.0	34.84	36.39296876979795	2.9825763473620994	241
AL	AL	AL|c74236_g1	OG0002564	LOC122715460	XM_043937675.1	probable phospholipase A1 magnifin	228	1.0	1.0	228	0	228	20	248	900	0	True	2.0	4.0	4.178297218116871	0.23352855741204218	228
AL	AL	AL|c74366_g1	OG0008737	LOC122716810	XM_043940226.1	uncharacterized LOC122716810	554	1.0	0.9052287581699346	554	0	554	575	1129	1129	0	True	7.0	0.31	0.3238180344040575	0.3045029229000158	612
AL	AL	AL|c74393_g1	OG0000687	LOC122711118	XM_043929571.1	segmentation protein Runt-like	285	1.0	1.0	285	0	285	24	309	1643	0	True	2.0	0.86	0.8983339018951273	0.18682284592963377	285
AL	AL	AL|c743_g1	OG0005096	LOC122717267	XM_043941182.1	basement membrane-specific heparan sulfate proteoglycan core protein-like, transcript variant X19	241	0.9930555555555556	1.0	288	0	288	1421	1707	13306	0	True	3.0	1.22	1.2743806515256455	0.27731516192680006	288
AL	AL	AL|c74415_g1	OG0007734	LOC122719257	XM_043944921.1	brain tumor protein	386	1.0	0.8733031674208145	386	56	442	0	386	2587	0	True	3.0	0.25	0.26114357613230443	0.18069404216044893	442
AL	AL	AL|c74426_g1	OG0005555	LOC122711924	XM_043931113.1	box A-binding factor-like, transcript variant X5	277	1.0	1.0	277	0	277	1110	1387	3180	0	True	10.0	5.06	5.285545980917841	0.9610922579412566	277
AL	AL	AL|c7442_g1	OG0008892	LOC122716093	XM_043938845.1	probable nuclear hormone receptor HR38, transcript variant X4	218	1.0	1.0	218	0	218	8056	8274	8281	0	True	0.0	0.0	0.0	0.0	218
AL	AL	AL|c74481_g1	OG0005481	LOC122719889	XM_043946130.1	uncharacterized LOC122719889	209	0.9779411764705882	0.8580441640378549	272	45	317	0	266	10534	0	True	5.0	1.26	1.3161636237068144	0.41990939345382977	317
AL	AL	AL|c74503_g1	OG0005905	LOC122718412	XM_043943426.1	uncharacterized LOC122718412	212	1.0	1.0	212	0	212	1089	1301	3842	0	True	0.0	0.0	0.0	0.0	212
AL	AL	AL|c74598_g1	OG0003939	LOC122713802	XM_043934576.1	homeotic protein empty spiracles-like	410	1.0	1.0	410	0	410	1361	1771	3383	0	True	5.0	0.51	0.5327328953099011	0.3246616529874733	410
AL	AL	AL|c74641_g1	OG0004615	LOC122717438	XM_043941492.1	uncharacterized LOC122717438	242	0.9961832061068703	0.9886792452830189	262	3	265	1567	1829	5394	0	True	4.0	2.66	2.7785676500477194	0.40184536671657073	265
AL	AL	AL|c7467_g1	OG0003053	LOC122718176	XM_043942988.1	uncharacterized LOC122718176	557	0.9922839506172839	1.0	648	0	645	24	672	3874	0	True	36.0	1.43	1.4937412554767813	1.4858933327426684	645
AL	AL	AL|c74693_g1	OG0003367	LOC122719961	XM_043946249.1	mitogen-activated protein kinase 15	252	1.0	0.8542372881355932	252	0	252	3242	3494	3494	0	True	3.0	1.07	1.117694505846263	0.27073480215226586	295
AL	AL	AL|c74699_g1	OG0000139	LOC122719195	XM_043944813.1	uncharacterized LOC122719195	606	0.9969040247678018	1.0	646	0	646	3268	3914	15717	0	True	9.0	0.36	0.3760467496305184	0.37089829706618466	646
AL	AL	AL|c74708_g1	OG0009761	LOC122715546	XM_043937816.1	uncharacterized LOC122715546	233	1.0	1.0	233	0	233	179	412	1110	0	True	4.0	6.71	7.009093583391051	0.45703442995661475	233
AL	AL	AL|c74756_g1	OG0005066	LOC122716755	XM_043940121.1	short coiled-coil protein B	226	1.0	1.0	226	0	226	1410	1636	1754	0	True	3.0	6.45	6.737504264213454	0.353392772720878	226
AL	AL	AL|c7494_g1	OG0005771	LOC122718356	XM_043943320.1	homeobox protein OTX2-like	596	1.0	0.998324958123953	596	1	597	0	596	1897	0	True	14.0	0.64	0.6685275548986993	0.6243075002171178	597
AL	AL	AL|c74975_g1	OG0003094	LOC122720302	XM_043946917.1	putative defense protein 3	224	1.0	0.8682170542635659	224	34	258	0	224	788	0	True	2.0	1.58	1.6504274011561642	0.20637407399203728	258
AL	AL	AL|c75017_g1	OG0004995	LOC122712897	XM_043932898.1	flocculation protein FLO11	276	1.0	1.0	276	0	276	2700	2976	4844	0	True	2.0	1.03	1.0759115336650942	0.19291489525342617	276
AL	AL	AL|c75193_g1	OG0003624	LOC122717588	XM_043941806.1	homeobox protein unc-42	229	1.0	1.0	229	0	229	1041	1270	1305	0	True	0.0	0.0	0.0	0.0	229
AL	AL	AL|c75276_g1	OG0009542	LOC122713259	XM_043933522.1	cilia- and flagella-associated protein 251-like	268	1.0	0.9241379310344827	268	0	268	261	529	660	0	True	2.0	0.78	0.8147679575327899	0.18360176237912282	290
AL	AL	AL|c7527_g1	OG0007003	LOC122715101	XM_043937028.1	radial spoke head protein 4 homolog A	414	1.0	1.0	414	0	414	1294	1708	1725	0	True	13.0	1.83	1.9115709772884686	0.83596454609818	414
AL	AL	AL|c75320_g1	OG0001069	LOC122710490	XM_043928366.1	fibrillin-1	259	0.9933110367892977	1.0	299	0	299	3928	4227	9480	0	True	2.0	0.67	0.6998647840345759	0.17807528792623953	299
AL	AL	AL|c75449_g1	OG0005608	LOC122711282	XM_043929882.1	uncharacterized LOC122711282	217	1.0	1.0	217	0	217	4365	4582	5916	0	True	2.0	6.11	6.38234900067352	0.24536641055274477	217
AL	AL	AL|c7545_g1	OG0003891	LOC122714915	XM_043936696.1	high mobility group protein DSP1-like	2910	1.0	0.9784801613987895	2910	35	2945	1898	4808	4808	0	True	12678.0	77.79	81.25743514932785	113.48922521828021	2974
AL	AL	AL|c75604_g1	OG0001115	LOC122711603	XM_043930549.1	cAMP-dependent protein kinase catalytic subunit 1	230	1.0	1.0	230	0	230	2562	2792	3232	0	True	1.0	1.86	1.9429082064243453	0.1157489371520557	230
AL	AL	AL|c75662_g1	OG0001850	LOC122721144	XM_043948458.1	epidermal growth factor receptor, transcript variant X3	264	1.0	0.9103448275862069	264	20	284	7052	7316	7316	0	True	72.0	28.12	29.373429443361605	6.6096634456484225	290
AL	AL	AL|c7566_g1	OG0000139	LOC122719195	XM_043944813.1	uncharacterized LOC122719195	333	1.0	1.0	333	0	333	0	333	15717	0	True	4.0	0.82	0.8565509297139585	0.3197868533930668	333
AL	AL	AL|c75742_g1	OG0001546	LOC122715064	XM_043936977.1	sodium/calcium exchanger 3, transcript variant X1	206	1.0	1.0	206	0	206	5369	5575	14955	0	True	0.0	0.0	0.0	0.0	206
AL	AL	AL|c7574_g1	OG0001782	LOC122715659	XM_043938012.1	serine/threonine-protein kinase Doa, transcript variant X5	400	1.0	0.8213552361396304	400	0	400	0	400	3187	0	True	37.0	2.78	2.903916566591225	2.022635431548242	487
AL	AL	AL|c757_g1	OG0007553	LOC122718652	XM_043943872.1	V-type proton ATPase subunit H, transcript variant X1	1781	1.0	0.8834325396825397	1781	215	1996	0	1781	1787	0	True	16279.0	144.31	150.7425178866114	214.9720724288752	2016
