run_accession	species	location	assembly	start_1based	end_1based	mean_fragment_depth
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	655149	655248	29.1400
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	655249	655348	25.5400
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	655349	655448	30.5600
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	655449	655548	26.9100
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	655549	655648	33.1100
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	655649	655748	22.3300
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	655749	655848	30.3400
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	655849	655948	27.9100
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	655949	656048	20.9800
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	656049	656148	21.3600
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	656149	656248	19.2100
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	656249	656348	18.5200
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	656349	656448	26.2200
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	656449	656548	28.9000
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	656549	656648	21.1000
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	656649	656748	22.4700
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	656749	656848	23.6400
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	656849	656948	21.7700
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	656949	657048	28.4300
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	657049	657148	30.8900
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	657149	657248	28.3100
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	657249	657348	18.7200
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	657349	657448	15.6200
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	657449	657548	20.7200
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	657549	657648	23.0000
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	657649	657748	27.1300
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	657749	657848	21.8600
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	657849	657948	15.2500
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	657949	658048	14.1300
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	658049	658148	16.7400
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	658149	658248	18.2800
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	658249	658348	22.1800
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	658349	658448	25.4200
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	658449	658548	24.6400
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	658549	658648	15.8800
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	658649	658748	26.9100
SRR23343474	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	658749	658836	31.5909
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	650749	650848	44.1000
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	650849	650948	39.0400
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	650949	651048	38.6100
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	651049	651148	35.9700
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	651149	651248	32.6400
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	651249	651348	32.4500
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	651349	651448	34.4300
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	651449	651548	35.5700
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	651549	651648	31.3400
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	651649	651748	38.9100
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	651749	651848	33.3000
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	651849	651948	31.1400
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	651949	652048	27.4500
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	652049	652148	29.3200
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	652149	652248	29.2500
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	652249	652348	29.9200
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	652349	652448	30.0800
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	652449	652548	32.4600
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	652549	652648	29.4400
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	652649	652748	28.2100
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	652749	652848	34.7300
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	652849	652948	33.8300
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	652949	653048	38.6900
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	653049	653148	36.6600
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	653149	653248	34.2800
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	653249	653348	40.9800
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	653349	653448	46.5600
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	653449	653548	48.9100
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	653549	653648	43.0400
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	653649	653748	34.4500
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	653749	653848	32.1200
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	653849	653948	24.8700
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	653949	654048	12.7400
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	654049	654148	30.9000
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	654149	654248	35.7800
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	654249	654348	34.7800
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	654349	654448	34.9800
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	654449	654548	22.1200
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	654549	654648	17.0500
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	654649	654748	19.2600
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	654749	654848	25.0600
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	654849	654948	27.8500
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	654949	655048	32.1000
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	655049	655148	37.8400
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	655149	655248	38.2200
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	655249	655348	33.0000
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	655349	655448	36.6500
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	655449	655548	36.4000
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	655549	655648	35.5200
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	655649	655748	23.4300
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	655749	655848	36.3600
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	655849	655948	34.2000
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	655949	656048	34.4300
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	656049	656148	44.3700
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	656149	656248	42.4600
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	656249	656348	41.0200
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	656349	656448	35.1100
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	656449	656548	40.3700
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	656549	656648	28.7600
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	656649	656748	37.4000
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	656749	656848	42.9500
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	656849	656948	38.1400
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	656949	657048	41.0400
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	657049	657148	34.9600
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	657149	657248	35.1500
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	657249	657348	21.0700
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	657349	657448	23.2300
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	657449	657548	20.8400
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	657549	657648	28.6700
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	657649	657748	30.9900
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	657749	657848	27.3900
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	657849	657948	20.8100
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	657949	658048	17.5500
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	658049	658148	10.4200
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	658149	658248	12.7100
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	658249	658348	16.7300
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	658349	658448	26.6800
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	658449	658548	26.5900
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	658549	658648	29.0500
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	658649	658748	34.4800
SRR23343475	Apis dorsata	China: Guangxi, Nanning	AL_Shangrila	658749	658836	35.1818
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	650749	650848	21.0500
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	650849	650948	27.9000
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	650949	651048	26.9700
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	651049	651148	31.7700
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	651149	651248	30.2700
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	651249	651348	31.5700
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	651349	651448	28.9800
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	651449	651548	28.1000
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	651549	651648	28.5800
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	651649	651748	20.9600
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	651749	651848	23.1400
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	651849	651948	26.0700
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	651949	652048	24.9100
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	652049	652148	27.3000
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	652149	652248	26.6000
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	652249	652348	33.6300
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	652349	652448	27.6500
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	652449	652548	28.1600
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	652549	652648	27.0200
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	652649	652748	26.3000
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	652749	652848	22.8800
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	652849	652948	19.1900
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	652949	653048	25.1000
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	653049	653148	27.1800
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	653149	653248	29.9200
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	653249	653348	28.7000
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	653349	653448	27.2500
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	653449	653548	27.3400
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	653549	653648	22.7900
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	653649	653748	24.1000
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	653749	653848	26.2400
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	653849	653948	25.5800
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	653949	654048	14.3100
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	654049	654148	16.6700
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	654149	654248	22.5000
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	654249	654348	26.4900
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	654349	654448	26.6100
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	654449	654548	20.6100
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	654549	654648	12.6800
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	654649	654748	17.9800
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	654749	654848	21.7900
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	654849	654948	17.3900
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	654949	655048	23.2600
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	655049	655148	23.3300
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	655149	655248	28.2700
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	655249	655348	25.9400
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	655349	655448	29.5200
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	655449	655548	30.9700
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	655549	655648	20.9500
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	655649	655748	11.2100
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	655749	655848	21.1000
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	655849	655948	24.4200
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	655949	656048	18.0700
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	656049	656148	20.9600
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	656149	656248	14.4000
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	656249	656348	14.1700
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	656349	656448	18.6900
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	656449	656548	12.7900
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	656549	656648	12.5600
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	656649	656748	14.4200
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	656749	656848	16.1700
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	656849	656948	24.4500
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	656949	657048	26.3400
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	657049	657148	23.3500
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	657149	657248	21.9800
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	657249	657348	15.5500
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	657349	657448	17.3400
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	657449	657548	21.3200
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	657549	657648	25.2900
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	657649	657748	24.8800
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	657749	657848	24.8500
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	657849	657948	15.6400
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	657949	658048	11.7400
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	658049	658148	13.8600
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	658149	658248	20.1700
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	658249	658348	20.5100
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	658349	658448	26.2200
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	658449	658548	25.1100
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	658549	658648	24.9800
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	658649	658748	23.7200
SRR23343476	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	658749	658836	21.6023
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	650749	650848	32.8100
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	650849	650948	33.5600
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	650949	651048	33.0200
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	651049	651148	35.5800
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	651149	651248	33.4300
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	651249	651348	26.0900
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	651349	651448	30.9800
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	651449	651548	28.5000
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	651549	651648	31.7000
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	651649	651748	33.8800
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	651749	651848	42.6600
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	651849	651948	33.7000
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	651949	652048	31.8900
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	652049	652148	29.9800
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	652149	652248	34.5800
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	652249	652348	32.6900
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	652349	652448	35.8500
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	652449	652548	42.2400
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	652549	652648	36.4000
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	652649	652748	33.1600
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	652749	652848	27.7500
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	652849	652948	34.4100
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	652949	653048	44.0100
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	653049	653148	42.2100
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	653149	653248	34.9700
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	653249	653348	35.3400
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	653349	653448	37.6100
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	653449	653548	39.3800
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	653549	653648	37.4600
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	653649	653748	38.5100
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	653749	653848	37.8500
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	653849	653948	41.2500
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	653949	654048	27.9100
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	654049	654148	33.9200
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	654149	654248	39.1500
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	654249	654348	33.5600
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	654349	654448	33.8600
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	654449	654548	22.1000
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	654549	654648	21.3000
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	654649	654748	29.7500
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	654749	654848	27.1400
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	654849	654948	22.4800
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	654949	655048	34.2300
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	655049	655148	38.9500
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	655149	655248	41.6000
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	655249	655348	37.5500
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	655349	655448	29.7700
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	655449	655548	25.6500
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	655549	655648	24.4300
SRR23343477	Apis dorsata	China: Guangxi, Chongzuo	AL_Shangrila	655649	655748	19.4900
